13 1.12929E+11 2.09E-09 -5.154489 1.27E-05 74.20125
13 1.13004E+11 2.08E-09 -5.070211 1.40E-05 106.9205
13 1.13079E+11 2.09E-09 -5.10093 2.59E-05 103.5782
13 1.13154E+11 2.09E-09 -5.113324 2.31E-05 107.8402
13 1.13229E+11 2.09E-09 -5.035699 2.34E-05 142.949
13 1.13304E+11 2.09E-09 -5.020901 2.95E-05 132.8056
13 1.13379E+11 2.09E-09 -5.130102 1.13E-05 -82.05976
13 1.13454E+11 2.09E-09 -5.132523 1.36E-05 134.6316
13 1.13529E+11 2.09E-09 -5.162467 2.65E-05 165.2596
13 1.13605E+11 2.09E-09 -5.127482 9.91E-06 -108.6535
13 1.1368E+11 2.09E-09 -5.056807 1.23E-05 46.41694
13 1.13755E+11 2.09E-09 -5.040107 1.94E-05 -87.00523
13 1.1383E+11 2.09E-09 -5.068989 1.83E-05 121.6989
13 1.13905E+11 2.09E-09 -5.107269 1.59E-05 -108.1527
13 1.1398E+11 2.09E-09 -5.138056 6.50E-06 -121.1114
13 1.14055E+11 2.08E-09 -5.17236 1.07E-05 -128.7969
13 1.1413E+11 2.09E-09 -5.098728 2.06E-05 92.82707
13 1.14205E+11 2.09E-09 -5.045179 2.30E-05 170.7501
13 1.1428E+11 2.09E-09 -5.124279 1.41E-05 -142.2288
13 1.14355E+11 2.09E-09 -5.08575 2.47E-06 123.5485
13 1.14431E+11 2.09E-09 -5.112702 1.32E-05 133.4489
13 1.14506E+11 2.09E-09 -5.211586 1.84E-05 -162.4698
13 1.14581E+11 2.08E-09 -5.124334 1.33E-05 -101.5103
13 1.14656E+11 2.09E-09 -5.117199 1.98E-05 -166.9248
13 1.14731E+11 2.09E-09 -5.253878 1.13E-05 135.2555
13 1.14806E+11 2.09E-09 -5.085757 8.04E-06 88.63794
13 1.14881E+11 2.09E-09 -5.044127 3.33E-05 -149.4623
13 1.14956E+11 2.09E-09 -5.117497 2.53E-05 -106.8102
13 1.15031E+11 2.09E-09 -5.135446 2.55E-05 -159.8322
13 1.15106E+11 2.09E-09 -5.14936 2.64E-05 62.36279
13 1.15181E+11 2.09E-09 -5.048727 1.53E-05 150.5062
13 1.15257E+11 2.09E-09 -5.092693 1.89E-05 -40.01848
13 1.15332E+11 2.09E-09 -5.06891 1.58E-05 -108.8788
13 1.15407E+11 2.09E-09 -5.115871 8.36E-06 -95.83559
13 1.15482E+11 2.09E-09 -5.090497 1.76E-05 -87.44141
13 1.15557E+11 2.09E-09 -5.168122 3.12E-05 -139.8638
13 1.15632E+11 2.09E-09 -5.065352 2.58E-05 -141.3512
13 1.15707E+11 2.09E-09 -5.079572 3.07E-05 164.593
13 1.15782E+11 2.09E-09 -5.08407 8.56E-06 0.1742819
13 1.15857E+11 2.09E-09 -5.11096 2.06E-05 114.4898
13 1.15932E+11 2.09E-09 -5.221903 1.64E-05 -142.171
13 1.16008E+11 2.09E-09 -5.04244 3.07E-05 -40.84939
13 1.16083E+11 2.08E-09 -5.048064 1.33E-06 32.20907
13 1.16158E+11 2.09E-09 -4.987785 3.76E-06 97.39972
13 1.16233E+11 2.09E-09 -5.104581 2.57E-05 -120.1582
13 1.16308E+11 2.09E-09 -5.108105 2.50E-05 159.1706
13 1.16383E+11 2.09E-09 -5.16636 2.07E-05 128.3425
13 1.16458E+11 2.09E-09 -4.898777 1.65E-05 131.198
13 1.16533E+11 2.09E-09 -5.090275 3.82E-05 -150.3681
13 1.16608E+11 2.09E-09 -4.987539 1.54E-05 -112.1889
13 1.16683E+11 2.09E-09 -5.149872 1.16E-05 104.269
13 1.16758E+11 2.09E-09 -5.05414 2.97E-06 -1.118359
13 1.16834E+11 2.09E-09 -5.082697 1.33E-05 -153.1573
13 1.16909E+11 2.09E-09 -5.066885 3.73E-05 -118.8229
13 1.16984E+11 2.09E-09 -5.154674 8.95E-06 -114.0315
13 1.17059E+11 2.09E-09 -5.152368 3.41E-05 154.3561
13 1.17134E+11 2.09E-09 -5.108139 2.25E-06 -56.40818
13 1.17209E+11 2.09E-09 -5.103727 1.73E-05 -115.1827
13 1.17284E+11 2.08E-09 -5.050291 1.62E-05 -122.9909
13 1.17359E+11 2.09E-09 -5.216343 2.20E-05 -145.0526
13 1.17434E+11 2.09E-09 -5.142328 2.69E-06 141.9996
13 1.17509E+11 2.09E-09 -5.065533 1.48E-05 -132.9148
13 1.17584E+11 2.09E-09 -5.035197 2.58E-05 174.1178
13 1.1766E+11 2.09E-09 -5.099697 1.92E-05 -167.588
13 1.17735E+11 2.09E-09 -5.080422 1.83E-05 -121.5552
13 1.1781E+11 2.09E-09 -5.199968 1.66E-05 35.56258
13 1.17885E+11 2.09E-09 -4.994496 1.70E-05 -139.8521
13 1.1796E+11 2.09E-09 -5.072684 8.52E-06 -137.9145
13 1.18035E+11 2.09E-09 -5.087109 4.11E-05 160.0417
13 1.1811E+11 2.09E-09 -5.058515 2.40E-05 150.3249
13 1.18185E+11 2.09E-09 -5.184036 3.08E-05 142.8248
13 1.1826E+11 2.09E-09 -5.101473 3.42E-05 173.3183
13 1.18335E+11 2.09E-09 -5.100903 2.78E-05 126.719
13 1.18411E+11 2.09E-09 -5.087451 3.20E-05 179.2518
13 1.18486E+11 2.09E-09 -5.065273 1.75E-05 148.31
13 1.18561E+11 2.09E-09 -5.109912 2.56E-05 48.64877
13 1.18636E+11 2.09E-09 -5.190327 1.98E-05 91.70356
13 1.18711E+11 2.09E-09 -5.231366 1.95E-05 -81.89443
13 1.18786E+11 2.09E-09 -5.108706 1.69E-05 70.04306
13 1.18861E+11 2.08E-09 -5.150077 7.47E-06 -151.8738
13 1.18936E+11 2.09E-09 -5.098143 2.33E-05 138.3817
13 1.19011E+11 2.09E-09 -5.08935 4.97E-06 117.282
13 1.19086E+11 2.09E-09 -5.01501 1.14E-05 -117.9578
13 1.19161E+11 2.09E-09 -5.110642 1.93E-05 -69.72812
13 1.19237E+11 2.08E-09 -5.176899 1.71E-05 156.6468
13 1.19312E+11 2.08E-09 -5.052132 2.19E-05 -178.5249
13 1.19387E+11 2.09E-09 -5.118265 3.48E-05 166.6235
13 1.19462E+11 2.09E-09 -5.026895 1.05E-05 162.8244
13 1.19537E+11 2.09E-09 -5.041436 8.01E-06 128.2171
13 1.19612E+11 2.09E-09 -5.202895 3.40E-05 152.1235
13 1.19687E+11 2.09E-09 -5.113416 3.27E-05 165.487
13 1.19762E+11 2.08E-09 -5.251662 8.05E-06 -94.39865
13 1.19837E+11 2.09E-09 -5.068483 1.83E-05 -121.8449
13 1.19912E+11 2.09E-09 -5.148431 1.45E-05 86.4745
13 1.19987E+11 2.09E-09 -5.06418 2.09E-05 -131.4275
13 1.20063E+11 2.08E-09 -5.016772 7.65E-06 -117.221
13 1.20138E+11 2.08E-09 -5.202512 2.42E-05 140.8757
13 1.20213E+11 2.09E-09 -5.163713 1.17E-05 144.6297
13 1.20288E+11 2.09E-09 -5.172705 1.78E-05 106.4561
13 1.20363E+11 2.08E-09 -5.184289 3.80E-05 144.253
13 1.20438E+11 2.09E-09 -5.170984 2.74E-05 166.2772
13 1.20513E+11 2.09E-09 -5.106128 1.19E-05 -178.8549
13 1.20588E+11 2.09E-09 -5.159796 3.25E-05 82.06916
13 1.20663E+11 2.09E-09 -5.188042 2.46E-05 153.0185
13 1.20738E+11 2.09E-09 -5.109277 1.25E-05 -172.591
13 1.20814E+11 2.09E-09 -5.100568 9.84E-06 150.8663
13 1.20889E+11 2.09E-09 -5.089585 1.64E-05 178.2379
13 1.20964E+11 2.09E-09 -5.059556 1.89E-05 165.4343
13 1.21039E+11 2.09E-09 -5.177814 8.68E-06 -78.39917
13 1.21114E+11 2.09E-09 -5.172541 1.66E-05 -171.6046
13 1.21189E+11 2.09E-09 -5.089848 1.12E-05 -154.5351
13 1.21264E+11 2.08E-09 -5.085443 1.85E-06 149.1005
13 1.21339E+11 2.08E-09 -5.04677 2.62E-05 158.242
13 1.21414E+11 2.09E-09 -5.176322 7.24E-06 134.6399
13 1.21489E+11 2.08E-09 -5.06431 1.25E-05 -150.6155
13 1.21564E+11 2.09E-09 -5.148823 2.45E-05 149.6191
13 1.2164E+11 2.09E-09 -5.12516 2.09E-05 127.4027
13 1.21715E+11 2.08E-09 -5.105681 1.20E-05 119.2
13 1.2179E+11 2.08E-09 -5.125242 2.96E-05 -171.524
13 1.21865E+11 2.09E-09 -5.162566 7.05E-06 179.7417
13 1.2194E+11 2.08E-09 -5.162685 8.95E-06 -58.1545
13 1.22015E+11 2.08E-09 -5.08489 2.05E-05 167.0406
13 1.2209E+11 2.09E-09 -5.152679 2.10E-05 163.9109
13 1.22165E+11 2.09E-09 -5.205268 3.52E-05 -179.4298
13 1.2224E+11 2.09E-09 -5.17373 2.76E-05 154.9075
13 1.22315E+11 2.09E-09 -5.093601 3.23E-05 129.4149
13 1.2239E+11 2.09E-09 -5.07056 2.17E-05 -144.0794
13 1.22466E+11 2.09E-09 -5.1204 1.23E-05 -177.4347
13 1.22541E+11 2.09E-09 -5.097245 4.36E-06 94.45908
13 1.22616E+11 2.09E-09 -5.15929 3.17E-05 -171.4765
13 1.22691E+11 2.09E-09 -5.167053 2.45E-05 -130.3521
13 1.22766E+11 2.09E-09 -5.107556 4.79E-05 176.1098
13 1.22841E+11 2.09E-09 -5.092516 2.76E-05 147.8246
13 1.22916E+11 2.09E-09 -5.153737 2.85E-05 108.279
13 1.22991E+11 2.09E-09 -5.110257 7.43E-06 127.1187
13 1.23066E+11 2.09E-09 -5.113388 1.62E-05 -173.726
13 1.23141E+11 2.09E-09 -5.054953 1.08E-05 112.6328
13 1.23217E+11 2.09E-09 -5.052678 4.05E-05 139.0354
13 1.23292E+11 2.09E-09 -4.974647 2.22E-05 107.5998
13 1.23367E+11 2.09E-09 -5.108037 1.83E-05 150.8488
13 1.23442E+11 2.09E-09 -5.026368 7.02E-06 46.58993
13 1.23517E+11 2.08E-09 -5.151398 1.96E-05 171.0448
13 1.23592E+11 2.09E-09 -5.191672 2.32E-05 120.8251
13 1.23667E+11 2.09E-09 -5.181803 3.98E-06 47.53729
13 1.23742E+11 2.09E-09 -5.179388 1.38E-05 145.5953
13 1.23817E+11 2.09E-09 -5.142594 3.06E-05 101.6769
13 1.23892E+11 2.09E-09 -5.101555 3.60E-05 143.4628
13 1.23967E+11 2.09E-09 -4.936825 3.25E-05 -147.366
13 1.24043E+11 2.09E-09 -5.080464 8.11E-06 -95.7204
13 1.24118E+11 2.08E-09 -5.20284 2.23E-05 120.0111
13 1.24193E+11 2.09E-09 -5.130143 1.97E-05 102.5632
13 1.24268E+11 2.08E-09 -5.11402 3.63E-05 160.7634
13 1.24343E+11 2.09E-09 -5.140907 2.50E-05 141.2652
13 1.24418E+11 2.09E-09 -5.126315 1.84E-05 157.9329
13 1.24493E+11 2.09E-09 -5.122537 2.36E-05 83.4349
13 1.24568E+11 2.09E-09 -5.071475 2.11E-05 110.9293
13 1.24643E+11 2.09E-09 -5.172811 2.20E-05 157.0068
13 1.24718E+11 2.09E-09 -5.207341 6.21E-06 173.2463
13 1.24793E+11 2.09E-09 -5.13253 4.19E-05 151.8916
13 1.24869E+11 2.09E-09 -5.011991 3.72E-05 124.6632
13 1.24944E+11 2.09E-09 -5.15076 2.62E-05 176.3734
13 1.25019E+11 2.09E-09 -5.007182 3.02E-05 161.8072
13 1.25094E+11 2.09E-09 -5.134514 2.80E-05 131.1785
13 1.25169E+11 2.09E-09 -5.150295 2.20E-05 -161.3578
13 1.25244E+11 2.09E-09 -5.09868 2.23E-05 -151.1794
13 1.25319E+11 2.09E-09 -5.056855 3.78E-05 140.8312
13 1.25394E+11 2.09E-09 -5.040807 1.18E-05 117.1821
13 1.25469E+11 2.09E-09 -5.218884 1.36E-05 143.1627
13 1.25544E+11 2.09E-09 -5.106855 1.66E-05 163.2038
13 1.2562E+11 2.09E-09 -5.051777 2.30E-05 109.9605
13 1.25695E+11 2.08E-09 -5.102696 4.18E-05 81.18584
13 1.2577E+11 2.09E-09 -5.173088 2.01E-05 -166.8003
13 1.25845E+11 2.09E-09 -5.187192 1.71E-05 121.1162
13 1.2592E+11 2.09E-09 -5.027134 3.38E-05 -154.399
13 1.25995E+11 2.09E-09 -5.162719 3.07E-05 133.2565
13 1.2607E+11 2.09E-09 -5.018773 1.42E-05 150.4098
13 1.26145E+11 2.09E-09 -5.153246 2.88E-05 161.8918
13 1.2622E+11 2.09E-09 -5.22888 1.70E-05 -169.8938
13 1.26295E+11 2.09E-09 -5.099745 1.95E-05 151.4652
13 1.2637E+11 2.09E-09 -5.215599 1.89E-05 -112.5199
13 1.26446E+11 2.08E-09 -5.253762 2.43E-05 147.9647
13 1.26521E+11 2.08E-09 -5.123944 1.82E-05 129.7148
13 1.26596E+11 2.09E-09 -5.087311 8.34E-06 -103.4055
13 1.26671E+11 2.09E-09 -5.09744 1.48E-05 155.5881
13 1.26746E+11 2.09E-09 -5.25587 1.43E-05 96.38931
13 1.26821E+11 2.09E-09 -5.207061 2.34E-05 140.1969
13 1.26896E+11 2.09E-09 -5.081693 1.28E-05 109.2236
13 1.26971E+11 2.09E-09 -5.165448 2.67E-05 -162.4298
13 1.27046E+11 2.09E-09 -5.126062 2.48E-05 -92.30646
13 1.27121E+11 2.09E-09 -5.050677 3.02E-05 -14.28126
13 1.27196E+11 2.09E-09 -5.117917 1.53E-05 -122.8146
13 1.27272E+11 2.08E-09 -4.999717 4.17E-05 -149.2725
13 1.27347E+11 2.09E-09 -5.140286 1.09E-05 19.375
13 1.27422E+11 2.09E-09 -5.139384 9.75E-06 133.0268
13 1.27497E+11 2.08E-09 -5.145934 1.59E-05 -50.35182
13 1.27572E+11 2.08E-09 -5.147468 2.41E-05 -114.3159
13 1.27647E+11 2.09E-09 -5.22664 6.51E-06 174.6843
13 1.27722E+11 2.09E-09 -5.004263 1.34E-05 -37.6022
13 1.27797E+11 2.08E-09 -5.183217 8.64E-06 142.0488
13 1.27872E+11 2.08E-09 -5.131055 2.25E-05 161.7008
13 1.27947E+11 2.09E-09 -5.17039 9.36E-06 -1.666302
13 1.28023E+11 2.09E-09 -5.249367 3.26E-05 -150.4663
13 1.28098E+11 2.09E-09 -5.165738 2.55E-06 -154.7337
13 1.28173E+11 2.09E-09 -5.15383 7.57E-06 -153.4714
13 1.28248E+11 2.09E-09 -5.124023 2.52E-05 -111.546
13 1.28323E+11 2.09E-09 -5.106042 1.38E-05 -106.6332
13 1.28398E+11 2.09E-09 -5.200378 5.51E-06 142.9669
13 1.28473E+11 2.08E-09 -5.171021 1.42E-05 -129.2321
13 1.28548E+11 2.09E-09 -5.107238 5.02E-06 -103.4248
13 1.28623E+11 2.09E-09 -5.129573 8.59E-06 -104.555
13 1.28698E+11 2.09E-09 -5.186454 1.34E-05 -72.66214
13 1.28773E+11 2.09E-09 -5.276075 2.14E-05 144.3196
13 1.28849E+11 2.09E-09 -5.18363 9.94E-06 -110.4614
13 1.28924E+11 2.09E-09 -5.141334 7.49E-06 -6.654431
13 1.28999E+11 2.08E-09 -5.193715 1.29E-05 35.01673
13 1.29074E+11 2.08E-09 -5.154762 1.53E-05 -117.6589
13 1.29149E+11 2.09E-09 -5.126711 1.99E-05 -117.328
13 1.29224E+11 2.09E-09 -5.101972 1.01E-05 -121.7176
13 1.29299E+11 2.09E-09 -5.211436 1.49E-05 -96.20462
13 1.29374E+11 2.09E-09 -5.098587 2.14E-05 171.8632
13 1.29449E+11 2.08E-09 -5.168071 2.43E-05 11.87993
13 1.29524E+11 2.09E-09 -5.078496 2.44E-05 160.2043
13 1.29599E+11 2.08E-09 -5.124989 2.14E-05 -141.5243
13 1.29675E+11 2.09E-09 -5.125344 6.28E-06 148.9169
13 1.2975E+11 2.08E-09 -5.123732 2.20E-05 -141.8251
13 1.29825E+11 2.09E-09 -5.090377 1.04E-05 72.7629
13 1.299E+11 2.09E-09 -5.063439 1.26E-05 -78.45436
13 1.29975E+11 2.08E-09 -5.169864 1.35E-05 173.3558
13 1.3005E+11 2.08E-09 -5.189473 2.89E-05 -118.0006
13 1.30125E+11 2.09E-09 -5.120393 3.72E-05 -166.4763
13 1.302E+11 2.08E-09 -5.20855 1.49E-05 170.5269
13 1.30275E+11 2.09E-09 -5.166316 1.06E-05 -5.609596
13 1.3035E+11 2.09E-09 -5.09509 5.98E-06 133.2415
13 1.30426E+11 2.09E-09 -5.123398 1.04E-05 -44.22879
13 1.30501E+11 2.09E-09 -5.114788 1.53E-05 -171.8303
13 1.30576E+11 2.09E-09 -5.189067 2.80E-05 -176.9659
13 1.30651E+11 2.09E-09 -5.21372 4.05E-06 177.1664
13 1.30726E+11 2.08E-09 -5.117671 2.71E-05 -123.2519
13 1.30801E+11 2.08E-09 -5.161469 1.09E-05 -130.0436
13 1.30876E+11 2.08E-09 -5.206815 3.85E-05 -167.1864
13 1.30951E+11 2.09E-09 -5.202341 7.07E-06 -171.4813
13 1.31026E+11 2.09E-09 -5.18974 1.56E-05 -141.2329
13 1.31101E+11 2.08E-09 -5.184521 1.75E-05 -160.6419
13 1.31176E+11 2.09E-09 -5.097351 2.61E-05 -163.8805
13 1.31252E+11 2.09E-09 -5.099929 7.55E-06 -147.9343
13 1.31327E+11 2.08E-09 -5.234194 3.09E-05 130.3088
13 1.31402E+11 2.09E-09 -5.136785 1.69E-05 -83.4225
13 1.31477E+11 2.09E-09 -5.11413 2.42E-05 -104.0193
13 1.31552E+11 2.09E-09 -5.227709 2.38E-05 -107.0437
13 1.31627E+11 2.08E-09 -5.207252 9.10E-06 115.4924
13 1.31702E+11 2.08E-09 -5.190163 2.44E-05 -103.8637
13 1.31777E+11 2.08E-09 -5.022373 2.36E-05 -51.69369
13 1.31852E+11 2.08E-09 -5.173282 1.96E-05 -142.6469
13 1.31927E+11 2.09E-09 -5.308023 3.75E-05 -166.5823
13 1.32003E+11 2.09E-09 -5.117039 1.04E-05 -45.29626
13 1.32078E+11 2.09E-09 -5.113341 1.71E-05 169.838
13 1.32153E+11 2.08E-09 -5.248448 3.67E-05 -80.5854
13 1.32228E+11 2.09E-09 -5.062315 1.83E-05 162.2159
13 1.32303E+11 2.09E-09 -5.12489 1.11E-05 -107.5853
13 1.32378E+11 2.09E-09 -5.087072 3.75E-05 -156.939
13 1.32453E+11 2.08E-09 -5.093448 8.74E-06 -138.0299
13 1.32528E+11 2.08E-09 -5.138616 1.05E-05 30.56812
13 1.32603E+11 2.09E-09 -5.144336 1.15E-05 -179.0223
13 1.32678E+11 2.09E-09 -5.122585 7.21E-06 -63.47079
13 1.32753E+11 2.09E-09 -5.141594 6.24E-06 -126.7764
13 1.32829E+11 2.09E-09 -5.129422 3.00E-05 -176.2882
13 1.32904E+11 2.09E-09 -5.223371 1.91E-05 -135.1719
13 1.32979E+11 2.08E-09 -5.194715 1.74E-05 -131.9695
13 1.33054E+11 2.09E-09 -5.151129 2.52E-05 -140.8555
13 1.33129E+11 2.09E-09 -5.172067 1.05E-05 179.7667
13 1.33204E+11 2.09E-09 -5.142556 1.27E-05 -168.4684
13 1.33279E+11 2.09E-09 -5.224143 8.37E-06 -51.39863
13 1.33354E+11 2.09E-09 -5.12322 3.22E-05 -99.6596
13 1.33429E+11 2.09E-09 -5.081973 3.51E-05 -116.6585
13 1.33504E+11 2.09E-09 -5.138411 4.95E-06 105.0024
13 1.33579E+11 2.09E-09 -5.222036 2.11E-05 -98.40904
13 1.33655E+11 2.09E-09 -5.053867 3.78E-05 -147.7284
13 1.3373E+11 2.09E-09 -5.132803 1.60E-05 171.6698
13 1.33805E+11 2.09E-09 -5.122688 1.53E-05 119.4539
13 1.3388E+11 2.08E-09 -5.155377 1.22E-05 -54.64941
13 1.33955E+11 2.09E-09 -5.198301 1.23E-05 -90.86307
13 1.3403E+11 2.09E-09 -5.171551 3.33E-05 -153.3229
13 1.34105E+11 2.09E-09 -5.044619 1.27E-05 145.833
13 1.3418E+11 2.09E-09 -5.09951 1.38E-05 -115.8115
13 1.34255E+11 2.09E-09 -5.156012 3.82E-05 -105.4072
13 1.3433E+11 2.09E-09 -5.001411 1.47E-05 176.9269
13 1.34406E+11 2.09E-09 -5.159851 4.60E-06 -21.38653
13 1.34481E+11 2.09E-09 -5.122319 1.94E-06 87.23423
13 1.34556E+11 2.08E-09 -5.160971 1.84E-05 -137.3134
13 1.34631E+11 2.08E-09 -5.046972 3.26E-05 -126.3437
13 1.34706E+11 2.09E-09 -5.154964 2.59E-05 -87.42103
13 1.34781E+11 2.09E-09 -5.050346 1.47E-05 -99.10406
13 1.34856E+11 2.09E-09 -5.130741 2.17E-05 -169.6452
13 1.34931E+11 2.09E-09 -5.180741 2.57E-05 -120.7906
13 1.35006E+11 2.09E-09 -5.079378 2.23E-05 161.4456
13 1.35081E+11 2.09E-09 -5.128729 2.19E-05 167.1854
13 1.35156E+11 2.08E-09 -5.088257 2.07E-05 -151.8699
13 1.35232E+11 2.09E-09 -5.00625 3.62E-05 -119.8079
13 1.35307E+11 2.09E-09 -5.143534 6.60E-06 154.1343
13 1.35382E+11 2.09E-09 -5.287478 1.79E-05 -93.37572
13 1.35457E+11 2.08E-09 -5.110182 7.73E-06 97.94504
13 1.35532E+11 2.09E-09 -5.196378 2.40E-05 -65.63342
13 1.35607E+11 2.09E-09 -5.1981 9.86E-06 12.15444
13 1.35682E+11 2.09E-09 -5.164263 3.28E-06 177.6607
13 1.35757E+11 2.08E-09 -5.119054 1.66E-05 -158.7502
13 1.35832E+11 2.08E-09 -5.192807 2.13E-05 -113.5135
13 1.35907E+11 2.08E-09 -5.156914 1.99E-05 -151.4733
13 1.35982E+11 2.09E-09 -5.17165 7.88E-06 -41.77511
13 1.36058E+11 2.09E-09 -4.991234 2.45E-05 -120.4349
13 1.36133E+11 2.08E-09 -5.088383 1.91E-05 -154.0065
13 1.36208E+11 2.09E-09 -5.085368 6.61E-06 167.2449
13 1.36283E+11 2.09E-09 -5.173538 1.90E-05 -112.0704
13 1.36358E+11 2.09E-09 -5.085149 6.63E-06 120.4851
13 1.36433E+11 2.09E-09 -5.105032 3.13E-05 -101.6403
13 1.36508E+11 2.09E-09 -5.096402 3.10E-05 -113.5697
13 1.36583E+11 2.09E-09 -5.077049 1.32E-05 -10.18682
13 1.36658E+11 2.09E-09 -5.227699 3.64E-05 -109.6508
13 1.36733E+11 2.09E-09 -5.171803 1.26E-05 -126.4934
13 1.36809E+11 2.09E-09 -5.245665 2.17E-05 -147.4536
13 1.36884E+11 2.09E-09 -5.149305 1.82E-05 -146.1783
13 1.36959E+11 2.08E-09 -5.187134 1.70E-05 -157.6055
13 1.37034E+11 2.09E-09 -5.101593 9.75E-06 -159.302
13 1.37109E+11 2.09E-09 -5.202328 1.89E-05 -114.306
13 1.37184E+11 2.08E-09 -5.131823 1.69E-05 -61.54428
13 1.37259E+11 2.09E-09 -5.203663 3.60E-05 -136.5186
13 1.37334E+11 2.09E-09 -5.222476 1.89E-05 -137.2592
13 1.37409E+11 2.08E-09 -5.062842 2.72E-05 -113.5492
13 1.37484E+11 2.09E-09 -5.085425 9.63E-06 -19.12299
13 1.37559E+11 2.08E-09 -5.134101 1.64E-05 -91.44139
13 1.37635E+11 2.09E-09 -5.141225 6.30E-06 2.003534
13 1.3771E+11 2.08E-09 -5.039896 1.52E-05 -125.2313
13 1.37785E+11 2.09E-09 -5.072097 2.17E-05 -122.5706
13 1.3786E+11 2.09E-09 -5.054543 1.22E-05 -124.8029
13 1.37935E+11 2.09E-09 -5.05594 3.46E-06 5.650468
13 1.3801E+11 2.09E-09 -5.016553 2.85E-05 -9.870232
13 1.38085E+11 2.09E-09 -5.063651 1.98E-05 -38.38356
13 1.3816E+11 2.09E-09 -5.034852 2.29E-05 -116.1744
13 1.38235E+11 2.09E-09 -5.050824 1.78E-05 -148.3015
13 1.3831E+11 2.09E-09 -5.066834 5.24E-06 -76.72825
13 1.38385E+11 2.08E-09 -5.258246 1.20E-05 -106.1078
13 1.38461E+11 2.09E-09 -5.044264 1.11E-05 174.758
13 1.38536E+11 2.09E-09 -5.140562 2.95E-05 -125.5163
13 1.38611E+11 2.09E-09 -5.134607 2.19E-05 -26.55592
13 1.38686E+11 2.09E-09 -5.121144 3.55E-05 -92.01112
13 1.38761E+11 2.09E-09 -5.070666 4.23E-05 -101.0583
13 1.38836E+11 2.09E-09 -5.075867 1.10E-05 -152.7952
13 1.38911E+11 2.09E-09 -5.160103 1.03E-05 -128.7613
13 1.38986E+11 2.09E-09 -5.194544 8.73E-06 40.46768
13 1.39061E+11 2.09E-09 -5.140241 1.84E-05 -107.0469
13 1.39136E+11 2.08E-09 -5.242066 3.47E-05 -57.35857
13 1.39212E+11 2.09E-09 -5.168569 1.71E-05 -101.9481
13 1.39287E+11 2.09E-09 -5.190935 1.50E-05 -98.0236
13 1.39362E+11 2.09E-09 -5.133343 1.39E-05 -81.02379
13 1.39437E+11 2.08E-09 -5.172815 4.13E-05 -80.40252
13 1.39512E+11 2.08E-09 -5.088134 2.51E-05 -78.53026
13 1.39587E+11 2.09E-09 -5.048164 2.35E-05 -123.0754
